index,time,amplitude
0,0,-0.14454
1,0.01,-0.296139
2,0.02,-0.239105
3,0.03,0.353174
4,0.04,-0.0863065
5,0.05,-0.363677
6,0.06,-0.0637431
7,0.07,-0.0213292
8,0.08,-0.280869
9,0.09,-0.228151
10,0.1,-0.0447518
11,0.11,-0.0407769
12,0.12,0.0259559
13,0.13,0.119694
14,0.14,0.0605764
15,0.15,0.208908
16,0.16,-0.192139
17,0.17,-0.105236
18,0.18,-0.0529874
19,0.19,0.0149876
20,0.2,0.092105
21,0.21,-0.159615
22,0.22,0.093487
23,0.23,-0.215996
24,0.24,-0.0507775
25,0.25,-0.0783862
26,0.26,0.0272637
27,0.27,0.0183501
28,0.28,0.122101
29,0.29,-0.0711926
30,0.3,-0.425348
31,0.31,-0.161741
32,0.32,-0.164903
33,0.33,-0.160357
34,0.34,-0.188389
35,0.35,-0.386886
36,0.36,0.044384
37,0.37,0.119926
38,0.38,0.053183
39,0.39,-0.300025
40,0.4,-0.0559939
41,0.41,-0.270609
42,0.42,-0.107714
43,0.43,-0.0622068
44,0.44,0.0126222
45,0.45,-0.146796
46,0.46,0.378515
47,0.47,0.19239
48,0.48,0.0728112
49,0.49,-0.189887
50,0.5,-0.17295
51,0.51,-0.00238485
52,0.52,-0.135405
53,0.53,0.144578
54,0.54,0.577888
55,0.55,0.21171
56,0.56,0.265196
57,0.57,0.0398187
58,0.58,-0.259469
59,0.59,0.237557
60,0.6,-0.115099
61,0.61,0.360857
62,0.62,-0.214132
63,0.63,0.314886
64,0.64,0.467724
65,0.65,-0.110777
66,0.66,-0.190535
67,0.67,0.263731
68,0.68,-0.0484775
69,0.69,0.0838098
70,0.7,-0.0200797
71,0.71,-0.220288
72,0.72,0.111803
73,0.73,-0.102239
74,0.74,0.0667236
75,0.75,-0.188988
76,0.76,-0.129104
77,0.77,0.214372
78,0.78,-0.078666
79,0.79,-0.300922
80,0.8,-0.291553
81,0.81,-0.0046434
82,0.82,-0.170262
83,0.83,-0.00999849
84,0.84,0.328894
85,0.85,-0.0126136
86,0.86,-0.0632532
87,0.87,-0.19776
88,0.88,-0.0187504
89,0.89,0.0160844
90,0.9,0.196269
91,0.91,0.117091
92,0.92,-0.0292734
93,0.93,-0.0344616
94,0.94,-0.108116
95,0.95,0.065925
96,0.96,-0.191552
97,0.97,0.218117
98,0.98,0.352673
99,0.99,-0.148769
100,1,0.132146
101,1.01,0.364646
102,1.02,-0.0177379
103,1.03,0.0365327
104,1.04,0.179378
105,1.05,0.0922149
106,1.06,0.11921
107,1.07,0.0601672
108,1.08,0.0160192
109,1.09,0.101719
110,1.1,-0.175268
111,1.11,-0.076203
112,1.12,-0.0302891
113,1.13,-0.0978681
114,1.14,0.045612
115,1.15,0.245128
116,1.16,0.101343
117,1.17,0.167744
118,1.18,0.124294
119,1.19,0.0744537
120,1.2,0.070625
121,1.21,-0.295927
122,1.22,0.1316
123,1.23,-0.000118557
124,1.24,0.084408
125,1.25,0.0263276
126,1.26,0.144103
127,1.27,-0.265459
128,1.28,0.231514
129,1.29,-0.0155727
130,1.3,0.312069
131,1.31,0.00577045
132,1.32,0.106724
133,1.33,-0.0668157
134,1.34,0.177701
135,1.35,0.0968668
136,1.36,0.0519178
137,1.37,-0.532399
138,1.38,0.143802
139,1.39,-0.0125989
140,1.4,-0.352466
141,1.41,0.400921
142,1.42,-0.0841736
143,1.43,0.190248
144,1.44,-0.20108
145,1.45,-0.208028
146,1.46,-0.263377
147,1.47,-0.0753844
148,1.48,-0.12417
149,1.49,0.178275
150,1.5,-0.290184
151,1.51,-0.169713
152,1.52,-0.333832
153,1.53,-0.137252
154,1.54,0.251796
155,1.55,-0.0302801
156,1.56,0.139454
157,1.57,0.256496
158,1.58,0.178088
159,1.59,-0.0507547
160,1.6,0.0794526
161,1.61,-0.0959079
162,1.62,-0.308786
163,1.63,-0.0403479
164,1.64,-0.0699952
165,1.65,-0.287833
166,1.66,0.0980803
167,1.67,0.0945732
168,1.68,0.13289
169,1.69,0.20965
170,1.7,-0.0779693
171,1.71,-0.0162316
172,1.72,-0.131405
