index,time,amplitude
0,0,0.5
1,0.01,0.512319
2,0.02,0.524143
3,0.03,0.535471
4,0.04,0.546302
5,0.05,0.556635
6,0.06,0.56647
7,0.07,0.57581
8,0.08,0.584653
9,0.09,0.593003
10,0.1,0.600861
11,0.11,0.608231
12,0.12,0.615114
13,0.13,0.621514
14,0.14,0.627437
15,0.15,0.632885
16,0.16,0.637863
17,0.17,0.642378
18,0.18,0.646435
19,0.19,0.650039
20,0.2,0.653198
21,0.21,0.655919
22,0.22,0.658209
23,0.23,0.660075
24,0.24,0.661526
25,0.25,0.66257
26,0.26,0.663217
27,0.27,0.663475
28,0.28,0.663355
29,0.29,0.662865
30,0.3,0.662017
31,0.31,0.660821
32,0.32,0.659287
33,0.33,0.657427
34,0.34,0.655252
35,0.35,0.652775
36,0.36,0.650005
37,0.37,0.646957
38,0.38,0.643642
39,0.39,0.640073
40,0.4,0.636262
41,0.41,0.632223
42,0.42,0.627968
43,0.43,0.623511
44,0.44,0.618865
45,0.45,0.614044
46,0.46,0.609061
47,0.47,0.60393
48,0.48,0.598664
49,0.49,0.593278
50,0.5,0.587785
51,0.51,0.5822
52,0.52,0.576535
53,0.53,0.570805
54,0.54,0.565025
55,0.55,0.559207
56,0.56,0.553365
57,0.57,0.547514
58,0.58,0.541667
59,0.59,0.535837
60,0.6,0.530039
61,0.61,0.524284
62,0.62,0.518588
63,0.63,0.512962
64,0.64,0.507419
65,0.65,0.501973
66,0.66,0.496636
67,0.67,0.49142
68,0.68,0.486338
69,0.69,0.481401
70,0.7,0.476621
71,0.71,0.472009
72,0.72,0.467576
73,0.73,0.463334
74,0.74,0.459293
75,0.75,0.455464
76,0.76,0.451855
77,0.77,0.448477
78,0.78,0.445339
79,0.79,0.442451
80,0.8,0.439819
81,0.81,0.437454
82,0.82,0.435363
83,0.83,0.433552
84,0.84,0.43203
85,0.85,0.430803
86,0.86,0.429878
87,0.87,0.429259
88,0.88,0.428953
89,0.89,0.428965
90,0.9,0.429299
91,0.91,0.429959
92,0.92,0.43095
93,0.93,0.432273
94,0.94,0.433934
95,0.95,0.435932
96,0.96,0.438272
97,0.97,0.440953
98,0.98,0.443977
99,0.99,0.447345
100,1,0.451057
101,1.01,0.455111
102,1.02,0.459508
103,1.03,0.464247
104,1.04,0.469324
105,1.05,0.474739
106,1.06,0.480488
107,1.07,0.486568
108,1.08,0.492977
109,1.09,0.499708
110,1.1,0.506759
111,1.11,0.514124
112,1.12,0.521798
113,1.13,0.529774
114,1.14,0.538048
115,1.15,0.546611
116,1.16,0.555458
117,1.17,0.56458
118,1.18,0.57397
119,1.19,0.583619
120,1.2,0.593518
121,1.21,0.603659
122,1.22,0.614033
123,1.23,0.624629
124,1.24,0.635437
125,1.25,0.646447
126,1.26,0.657647
127,1.27,0.669028
128,1.28,0.680577
129,1.29,0.692283
130,1.3,0.704134
131,1.31,0.716117
132,1.32,0.72822
133,1.33,0.74043
134,1.34,0.752734
135,1.35,0.765119
136,1.36,0.777572
137,1.37,0.790078
138,1.38,0.802624
139,1.39,0.815195
140,1.4,0.827779
141,1.41,0.840359
142,1.42,0.852923
143,1.43,0.865455
144,1.44,0.877941
145,1.45,0.890366
146,1.46,0.902715
147,1.47,0.914974
148,1.48,0.927127
149,1.49,0.939159
150,1.5,0.951057
151,1.51,0.962804
152,1.52,0.974386
153,1.53,0.985788
154,1.54,0.996996
155,1.55,1.00799
156,1.56,1.01877
157,1.57,1.0293
158,1.58,1.03959
159,1.59,1.0496
160,1.6,1.05934
161,1.61,1.06877
162,1.62,1.0779
163,1.63,1.08671
164,1.64,1.09518
165,1.65,1.1033
166,1.66,1.11106
167,1.67,1.11844
168,1.68,1.12544
169,1.69,1.13204
170,1.7,1.13822
171,1.71,1.14398
172,1.72,1.14931
173,1.73,1.15419
174,1.74,1.15861
175,1.75,1.16257
176,1.76,1.16605
177,1.77,1.16905
178,1.78,1.17155
179,1.79,1.17354
180,1.8,1.17502
181,1.81,1.17598
182,1.82,1.17642
183,1.83,1.17631
184,1.84,1.17567
185,1.85,1.17447
186,1.86,1.17272
187,1.87,1.17041
188,1.88,1.16754
189,1.89,1.16409
190,1.9,1.16008
191,1.91,1.15548
192,1.92,1.1503
193,1.93,1.14454
194,1.94,1.1382
195,1.95,1.13127
196,1.96,1.12375
197,1.97,1.11564
198,1.98,1.10694
199,1.99,1.09766
200,2,1.08779
201,2.01,1.07733
202,2.02,1.06628
203,2.03,1.05466
204,2.04,1.04245
205,2.05,1.02967
206,2.06,1.01632
207,2.07,1.0024
208,2.08,0.987915
209,2.09,0.972874
210,2.1,0.957282
211,2.11,0.941144
212,2.12,0.924468
213,2.13,0.907261
214,2.14,0.889529
215,2.15,0.871283
216,2.16,0.852529
217,2.17,0.833277
218,2.18,0.813538
219,2.19,0.793319
220,2.2,0.772633
221,2.21,0.751489
222,2.22,0.7299
223,2.23,0.707875
224,2.24,0.685428
225,2.25,0.66257
226,2.26,0.639315
227,2.27,0.615675
228,2.28,0.591664
229,2.29,0.567295
230,2.3,0.542583
231,2.31,0.517541
232,2.32,0.492184
233,2.33,0.466528
234,2.34,0.440587
235,2.35,0.414377
236,2.36,0.387913
237,2.37,0.361211
238,2.38,0.334288
239,2.39,0.307159
240,2.4,0.279842
241,2.41,0.252352
242,2.42,0.224707
243,2.43,0.196923
244,2.44,0.169017
245,2.45,0.141008
246,2.46,0.112911
247,2.47,0.0847443
248,2.48,0.0565254
249,2.49,0.0282714
250,2.5,2.75546e-16
251,2.51,-0.0282714
252,2.52,-0.0565254
253,2.53,-0.0847443
254,2.54,-0.112911
255,2.55,-0.141008
256,2.56,-0.169017
257,2.57,-0.196923
258,2.58,-0.224707
259,2.59,-0.252352
260,2.6,-0.279842
261,2.61,-0.307159
262,2.62,-0.334288
263,2.63,-0.361211
264,2.64,-0.387913
265,2.65,-0.414377
266,2.66,-0.440587
267,2.67,-0.466528
268,2.68,-0.492184
269,2.69,-0.517541
270,2.7,-0.542583
271,2.71,-0.567295
272,2.72,-0.591664
273,2.73,-0.615675
274,2.74,-0.639315
275,2.75,-0.66257
276,2.76,-0.685428
277,2.77,-0.707875
278,2.78,-0.7299
279,2.79,-0.751489
280,2.8,-0.772633
281,2.81,-0.793319
282,2.82,-0.813538
283,2.83,-0.833277
284,2.84,-0.852529
285,2.85,-0.871283
286,2.86,-0.889529
287,2.87,-0.907261
288,2.88,-0.924468
289,2.89,-0.941144
290,2.9,-0.957282
291,2.91,-0.972874
292,2.92,-0.987915
293,2.93,-1.0024
294,2.94,-1.01632
295,2.95,-1.02967
296,2.96,-1.04245
297,2.97,-1.05466
298,2.98,-1.06628
299,2.99,-1.07733
300,3,-1.08779
301,3.01,-1.09766
302,3.02,-1.10694
303,3.03,-1.11564
304,3.04,-1.12375
305,3.05,-1.13127
306,3.06,-1.1382
307,3.07,-1.14454
308,3.08,-1.1503
309,3.09,-1.15548
310,3.1,-1.16008
311,3.11,-1.16409
312,3.12,-1.16754
313,3.13,-1.17041
314,3.14,-1.17272
315,3.15,-1.17447
316,3.16,-1.17567
317,3.17,-1.17631
318,3.18,-1.17642
319,3.19,-1.17598
320,3.2,-1.17502
321,3.21,-1.17354
322,3.22,-1.17155
323,3.23,-1.16905
324,3.24,-1.16605
325,3.25,-1.16257
326,3.26,-1.15861
327,3.27,-1.15419
328,3.28,-1.14931
329,3.29,-1.14398
330,3.3,-1.13822
331,3.31,-1.13204
332,3.32,-1.12544
333,3.33,-1.11844
334,3.34,-1.11106
335,3.35,-1.1033
336,3.36,-1.09518
337,3.37,-1.08671
338,3.38,-1.0779
339,3.39,-1.06877
340,3.4,-1.05934
341,3.41,-1.0496
342,3.42,-1.03959
343,3.43,-1.0293
344,3.44,-1.01877
345,3.45,-1.00799
346,3.46,-0.996996
347,3.47,-0.985788
348,3.48,-0.974386
349,3.49,-0.962804
350,3.5,-0.951057
351,3.51,-0.939159
352,3.52,-0.927127
353,3.53,-0.914974
354,3.54,-0.902715
355,3.55,-0.890366
356,3.56,-0.877941
357,3.57,-0.865455
358,3.58,-0.852923
359,3.59,-0.840359
360,3.6,-0.827779
361,3.61,-0.815195
362,3.62,-0.802624
363,3.63,-0.790078
364,3.64,-0.777572
365,3.65,-0.765119
366,3.66,-0.752734
367,3.67,-0.74043
